text_length,link_count,link_density,text_density,p_tag_count,dom_depth,tag_article,tag_main,tag_score,is_content
103,14,0.8543689320388349,0.8803418803418803,0,3,0,0,-5,0
103,14,0.8543689320388349,0.9279279279279279,0,5,0,0,0,0
93,11,0.8924731182795699,1.1923076923076923,0,8,0,0,-5,0
93,11,0.8924731182795699,1.2077922077922079,0,9,0,0,-5,0
147,9,0.9455782312925171,5.444444444444445,0,4,0,0,-5,0
147,9,0.9455782312925171,5.88,0,5,0,0,0,0
130,8,0.9461538461538461,5.909090909090909,0,6,0,0,-5,0
109,6,0.9541284403669725,8.384615384615385,0,7,0,0,-5,0
70828,19,0.009374823516123567,263.30111524163567,0,3,0,1,5,0
45,1,0.6222222222222222,6.428571428571429,0,4,0,0,0,0
45,1,0.6222222222222222,7.5,0,5,0,0,5,0
45,1,0.6222222222222222,9.0,0,6,0,0,5,0
45,1,0.6222222222222222,15.0,0,7,0,0,5,0
70782,18,0.008985335254725777,272.23846153846154,0,4,0,0,0,1
70782,18,0.008985335254725777,273.2895752895753,0,5,0,0,0,0
51,0,0.0,5.1,0,7,0,0,0,0
51,0,0.0,5.666666666666667,0,8,0,0,5,0
51,0,0.0,6.375,0,9,0,0,5,0
70730,18,0.008991941184787218,287.520325203252,0,7,0,0,5,0
70730,18,0.008991941184787218,291.06995884773664,0,9,0,0,0,0
70730,18,0.008991941184787218,292.27272727272725,0,10,0,0,5,0
70730,18,0.008991941184787218,293.48547717842325,1,11,0,0,0,0
1760,44,0.7272727272727273,11.282051282051283,0,4,0,0,5,0
55,2,0.6,6.111111111111111,0,6,0,0,0,0
425,9,0.7411764705882353,13.28125,0,6,0,0,0,0
131,3,0.6335877862595419,10.916666666666666,0,7,0,0,0,0
293,6,0.7918088737201365,16.27777777777778,0,7,0,0,0,0
354,9,0.8531073446327684,14.16,0,6,0,0,0,0
354,9,0.8531073446327684,14.75,0,7,0,0,0,0
257,6,0.8326848249027238,13.526315789473685,0,6,0,0,0,0
257,6,0.8326848249027238,14.277777777777779,0,7,0,0,0,0
332,7,0.6867469879518072,9.485714285714286,0,6,0,0,0,0
242,5,0.768595041322314,15.125,0,7,0,0,0,0
42,1,0.47619047619047616,5.25,0,7,0,0,0,0
46,1,0.4782608695652174,5.75,0,7,0,0,0,0
311,10,0.5852090032154341,14.136363636363637,0,5,0,0,-5,0
106,3,0.4528301886792453,26.5,0,6,0,0,-5,0
197,6,0.649746192893401,14.071428571428571,0,6,0,0,-5,0
63,0,0.0,63.0,0,7,0,0,-5,0
103,14,0.8543689320388349,0.8803418803418803,0,3,0,0,-5,0
103,14,0.8543689320388349,0.9279279279279279,0,5,0,0,0,0
93,11,0.8924731182795699,1.1923076923076923,0,8,0,0,-5,0
93,11,0.8924731182795699,1.2077922077922079,0,9,0,0,-5,0
159,8,0.7672955974842768,5.888888888888889,0,4,0,0,0,0
159,8,0.7672955974842768,6.36,0,5,0,0,5,0
143,7,0.7482517482517482,6.5,0,6,0,0,-5,0
102,5,0.6666666666666666,7.846153846153846,0,7,0,0,-5,0
34366,37,0.04175638712681139,108.75316455696202,0,3,0,1,5,1
34366,37,0.04175638712681139,109.0984126984127,0,4,0,0,0,0
46,1,0.8043478260869565,6.571428571428571,0,5,0,0,0,0
46,1,0.8043478260869565,7.666666666666667,0,6,0,0,5,0
46,1,0.8043478260869565,9.2,0,7,0,0,5,0
46,1,0.8043478260869565,15.333333333333334,0,8,0,0,5,0
1093,4,0.1637694419030192,64.29411764705883,0,5,0,0,0,0
1093,4,0.1637694419030192,68.3125,6,6,0,0,5,0
32997,30,0.0369427523714277,118.69424460431655,0,5,0,0,0,0
32997,30,0.0369427523714277,119.12274368231047,0,6,0,0,5,0
32997,30,0.0369427523714277,119.55434782608695,0,7,0,0,0,0
46,0,0.0,23.0,0,10,0,0,-5,0
1644,1,0.021289537712895375,328.8,0,10,0,0,0,0
1644,1,0.021289537712895375,411.0,2,11,0,0,5,0
51,0,0.0,25.5,0,10,0,0,-5,0
2385,6,0.061215932914046124,149.0625,0,10,0,0,0,0
2385,6,0.061215932914046124,159.0,5,11,0,0,5,0
